0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Date,CG Scheme,SG Scheme,E Tier I,C Tier I,G Tier I,E Tier II,C Tier II,G Tier II,NPS Lite,Corporate CG,APY,A Tier I,A Tier II,NPS TTS-II
2021-09-09,36.8053,31.6151,37.6909,34.0152,31.4781,34.7769,30.7283,29.8855,29.7532,23.4924,17.9553,15.8412,0.0000,10.4283
2021-09-13,36.8076,31.6162,37.6443,34.0537,31.4762,34.7301,30.7515,29.8840,29.7575,23.4926,17.9542,15.8436,0.0000,10.4196
2021-09-14,36.8442,31.6477,37.7308,34.0811,31.5048,34.8094,30.7682,29.9076,29.7910,23.5166,17.9715,15.8272,0.0000,10.4248
2021-09-15,36.9359,31.7268,38.0424,34.0919,31.5752,35.0919,30.7827,29.9752,29.8611,23.5762,18.0153,15.8268,0.0000,10.4297
2021-09-16,36.9920,31.7738,38.2955,34.1086,31.5861,35.3238,30.7985,29.9799,29.9092,23.6124,18.0404,15.8671,0.0000,10.4291
2021-09-17,37.0044,31.7836,38.2149,34.1190,31.6222,35.2571,30.8076,30.0030,29.9180,23.6195,18.0444,15.8482,0.0000,10.4416
2021-09-20,37.0148,31.7922,37.8727,34.1462,31.6970,34.9436,30.8352,30.0704,29.9160,23.6266,18.0486,15.8795,0.0000,10.4478
2021-09-21,37.0624,31.8353,38.1547,34.1408,31.7114,35.2148,30.8383,30.0869,29.9556,23.6574,18.0719,15.8800,0.0000,10.4611
2021-09-22,37.0847,31.8538,38.1530,34.1921,31.7256,35.2300,30.8661,30.1033,29.9783,23.6700,18.0821,15.8763,0.0000,10.4668
2021-09-23,37.1577,31.9162,38.6919,34.1913,31.7231,35.7337,30.8662,30.1070,30.0403,23.7178,18.1194,15.8481,0.0000,10.4483
2021-09-24,37.1063,31.8700,38.7606,34.1458,31.6426,35.7935,30.8267,30.0321,30.0018,23.6848,18.0937,15.8496,0.0000,10.4570
2021-09-27,37.0859,31.8512,38.7565,34.1470,31.6048,35.7940,30.8306,29.9935,29.9886,23.6688,18.0845,15.8708,0.0000,10.4511
2021-09-28,37.0430,31.8132,38.5543,34.1372,31.5901,35.6000,30.8299,29.9836,29.9555,23.6404,18.0638,15.8796,0.0000,10.4413
2021-09-29,37.0504,31.8196,38.4585,34.1587,31.6153,35.4996,30.8426,30.0109,29.9637,23.6451,18.0650,15.8677,0.0000,10.4497
2021-09-30,37.0212,31.7957,38.2411,34.1674,31.6109,35.2954,30.8511,30.0036,29.9389,23.6257,18.0499,15.9231,0.0000,10.4482
2021-10-01,36.9613,31.7452,38.0184,34.1634,31.5713,35.0897,30.8481,29.9702,29.8947,23.5873,18.0234,15.9403,0.0000,10.4402
2021-10-04,37.0193,31.7940,38.3223,34.1710,31.5740,35.3810,30.8543,29.9801,29.9427,23.6238,18.0504,15.9465,0.0000,10.4507
2021-10-05,37.0407,31.8141,38.6410,34.1598,31.5546,35.6757,30.8477,29.9379,29.9612,23.6377,18.0613,15.9297,0.0000,10.4406
2021-10-06,36.9745,31.7571,38.2717,34.1478,31.5276,35.3317,30.8390,29.9204,29.8972,23.5952,18.0280,15.9299,0.0000,10.4527
2021-10-07,37.0341,31.8069,38.6052,34.1369,31.5652,35.6505,30.8298,29.9387,29.9559,23.6325,18.0591,15.9230,0.0000,10.4299
2021-10-08,36.9881,31.7694,38.8048,34.1035,31.4528,35.8355,30.7948,29.8625,29.9230,23.6022,18.0406,15.9179,0.0000,10.4442
2021-10-11,36.9833,31.7627,38.8938,34.1141,31.4166,35.9162,30.8020,29.8295,29.9281,23.5966,18.0380,15.9160,0.0000,10.4374
2021-10-12,36.9945,31.7709,38.9873,34.1303,31.4096,35.9955,30.8040,29.8224,29.9351,23.6044,18.0458,15.9216,0.0000,10.4303
2021-10-13,37.0833,31.8449,39.3112,34.1459,31.4596,36.2977,30.8180,29.8697,30.0104,23.6600,18.0880,15.9784,0.0000,10.4494
2021-10-14,37.1356,31.8903,39.6275,34.1653,31.4707,36.5785,30.8364,29.8709,30.0539,23.6922,18.1135,16.0300,0.0000,10.4499
2021-10-18,37.1251,31.8810,39.8748,34.1487,31.3951,36.8125,30.8281,29.8043,30.0381,23.6851,18.1077,16.0508,0.0000,10.4487
2021-10-20,37.0637,31.8274,39.4486,34.0914,31.4069,36.4260,30.7819,29.8268,29.9945,23.6465,18.0758,16.0332,0.0000,10.4541
2021-10-21,37.0986,31.8544,39.2730,34.1265,31.4801,36.2803,30.8070,29.8877,30.0161,23.6657,18.0913,15.9975,0.0000,10.4474
2021-10-22,37.0787,31.8389,39.1238,34.1595,31.4630,36.1252,30.8310,29.8625,29.9979,23.6534,18.0813,16.0317,0.0000,10.4385
2021-10-25,37.1205,31.8757,39.1683,34.2196,31.4887,36.1702,30.8805,29.8872,30.0277,23.6809,18.1039,16.0512,0.0000,10.4422
2021-10-26,37.1596,31.9104,39.5026,34.1670,31.4937,36.4804,30.8417,29.8970,30.0647,23.7059,18.1222,16.0145,0.0000,10.4634
2021-10-27,37.1796,31.9270,39.4312,34.1887,31.5453,36.4117,30.8619,29.9389,30.0744,23.7206,18.1321,16.0396,0.0000,10.4609
2021-10-28,37.0909,31.8522,38.7007,34.1924,31.5632,35.7485,30.8657,29.9626,30.0051,23.6654,18.0868,16.0550,0.0000,10.4464
2021-10-29,36.9899,31.7678,38.3488,34.1808,31.4876,35.4255,30.8574,29.8833,29.9299,23.6022,18.0398,16.0568,0.0000,10.4432
2021-11-01,37.0683,31.8332,38.8992,34.2012,31.4739,35.9271,30.8871,29.8700,29.9974,23.6497,18.0751,16.0656,0.0000,10.4402
2021-11-02,37.0870,31.8484,38.8647,34.2112,31.5107,35.9099,30.8909,29.8983,30.0129,23.6613,18.0839,16.0652,0.0000,10.4338
2021-11-03,37.0929,31.8532,38.7291,34.2191,31.5472,35.7933,30.8988,29.9370,30.0136,23.6656,18.0873,16.0853,0.0000,10.4378
2021-11-08,37.2549,31.9948,39.2934,34.2832,31.6724,36.3128,30.9462,30.0548,30.1422,23.7697,18.1695,16.0629,0.0000,10.4620
2021-11-09,37.3039,32.0384,39.2760,34.2906,31.7479,36.2998,30.9489,30.1166,30.1804,23.8033,18.1944,16.0834,0.0000,10.4722
2021-11-10,37.2925,32.0276,39.2374,34.2866,31.7237,36.2724,30.9473,30.0939,30.1690,23.7948,18.1866,16.0845,0.0000,10.4752
2021-11-11,37.2100,31.9561,38.8553,34.2992,31.6801,35.9113,30.9568,30.0592,30.1030,23.7430,18.1456,16.0607,0.0000,10.4651
2021-11-12,37.2912,32.0243,39.2950,34.2988,31.7048,36.3213,30.9687,30.0906,30.1606,23.7939,18.1865,16.1165,0.0000,10.4796
2021-11-15,37.3367,32.0624,39.3265,34.3109,31.7597,36.3511,30.9750,30.1478,30.1902,23.8226,18.2062,16.1194,0.0000,10.4916
2021-11-16,37.2979,32.0289,39.1003,34.3051,31.7398,36.1477,30.9679,30.1224,30.1609,23.7970,18.1829,16.1233,0.0000,10.4794
2021-11-17,37.2795,32.0137,38.9062,34.3264,31.7509,35.9723,30.9913,30.1274,30.1361,23.7882,18.1793,16.1420,0.0000,10.4868
2021-11-18,37.2586,31.9990,38.5990,34.3424,31.7936,35.6862,31.0062,30.1641,30.1230,23.7773,18.1720,16.1228,0.0000,10.4868
2021-11-22,37.1680,31.9220,37.8747,34.3848,31.7957,35.0135,31.0354,30.1755,30.0475,23.7216,18.1285,16.1288,0.0000,10.4872
2021-11-23,37.1965,31.9459,38.0741,34.3962,31.7834,35.1935,31.0490,30.1646,30.0703,23.7381,18.1413,16.1344,0.0000,10.4814
2021-11-24,37.1718,31.9249,37.8919,34.3813,31.7885,35.0289,31.0405,30.1675,30.0479,23.7234,18.1299,16.1301,0.0000,10.4813
2021-11-25,37.2063,31.9538,38.1277,34.3772,31.8052,35.2388,31.0365,30.1761,30.0776,23.7459,18.1478,16.0100,0.0000,10.4969
2021-11-26,37.1045,31.8664,37.1053,34.3807,31.8727,34.2970,31.0439,30.2442,29.9886,23.6832,18.0980,16.0385,0.0000,10.4824
2021-11-29,37.1229,31.8838,37.1331,34.4080,31.8830,34.3224,31.0671,30.2524,30.0075,23.6953,18.1060,16.0180,0.0000,10.4826
2021-11-30,37.1273,31.8905,37.0312,34.4292,31.9114,34.2338,31.0814,30.2738,30.0056,23.6994,18.1079,16.0188,0.0000,10.4877
2021-12-01,37.1843,31.9379,37.3446,34.4294,31.9184,34.5267,31.0849,30.2725,30.0557,23.7349,18.1346,16.0186,0.0000,10.5004
2021-12-02,37.2439,31.9888,37.7830,34.4330,31.9155,34.9216,31.0863,30.2733,30.1055,23.7724,18.1651,16.0304,0.0000,10.5094
2021-12-03,37.1745,31.9297,37.3629,34.4413,31.8929,34.5403,31.0974,30.2573,30.0497,23.7278,18.1317,16.0331,0.0000,10.4992
2021-12-06,37.1095,31.8739,36.7300,34.4805,31.9149,33.9644,31.1228,30.2770,29.9973,23.6867,18.0989,16.0250,0.0000,10.4949
2021-12-07,37.1757,31.9292,37.2694,34.4857,31.8874,34.4597,31.1312,30.2516,30.0535,23.7266,18.1298,15.9884,0.0000,10.5043
2021-12-08,37.3062,32.0418,37.8890,34.4965,31.9487,35.0279,31.1367,30.3097,30.1605,23.8090,18.1932,16.0080,0.0000,10.5277
2021-12-09,37.3359,32.0671,38.0068,34.5138,31.9572,35.1436,30.9134,30.3159,30.1861,23.8264,18.2071,16.0333,0.0000,10.5346
2021-12-10,37.3344,32.0647,38.0571,34.5205,31.9393,35.1910,30.9185,30.2979,30.1866,23.8250,18.2057,16.0248,0.0000,10.5315
2021-12-13,37.3117,32.0444,37.7794,34.5141,31.9533,34.9323,30.9172,30.3118,30.1732,23.8099,18.1932,16.0447,0.0000,10.5321
2021-12-14,37.3224,32.0550,37.7022,34.5500,31.9731,34.8586,30.9568,30.3301,30.1824,23.8184,18.2010,16.0708,0.0000,10.5324
2021-12-15,37.3064,32.0405,37.5140,34.5636,31.9815,34.6783,30.9630,30.3505,30.1672,23.8086,18.1915,16.0689,0.0000,10.5363
2021-12-16,37.2997,32.0340,37.5365,34.5674,31.9664,34.6975,30.9650,30.3306,30.1633,23.8043,18.1886,16.0601,0.0000,10.5294
2021-12-17,37.1999,31.9489,36.9749,34.5577,31.9393,34.1654,30.9533,30.3076,30.0849,23.7396,18.1398,16.0663,0.0000,10.5221
2021-12-20,37.0463,31.8164,36.2128,34.5352,31.8714,33.4450,30.9354,30.2485,29.9614,23.6415,18.0650,16.0363,0.0000,10.5052
2021-12-21,37.0257,31.7975,36.5396,34.4916,31.7980,33.7370,30.8943,30.1802,29.9486,23.6286,18.0577,16.0498,0.0000,10.4857
2021-12-22,37.0719,31.8356,36.9334,34.4674,31.7797,34.1110,30.8865,30.1600,29.9877,23.6566,18.0793,16.0567,0.0000,10.4876
2021-12-23,37.1172,31.8747,37.2014,34.4738,31.7989,34.3690,30.8915,30.1717,30.0246,23.6859,18.1024,16.0336,0.0000,10.4935
2021-12-24,37.0908,31.8525,37.0502,34.4646,31.7720,34.2225,30.8984,30.1601,30.0073,23.6687,18.0874,16.0498,0.0000,10.4990
2021-12-27,37.1269,31.8827,37.2323,34.4784,31.7865,34.4019,30.9098,30.1652,30.0324,23.6906,18.1038,16.0707,0.0000,10.4950
2021-12-28,37.1329,31.8856,37.5614,34.4687,31.7394,34.7052,30.9058,30.1185,30.0411,23.6957,18.1097,16.0520,0.0000,10.4836
2021-12-29,37.1623,31.9104,37.5199,34.4793,31.7790,34.6604,30.9135,30.1473,30.0649,23.7137,18.1198,16.0849,0.0000,10.4822
2021-12-30,37.1484,31.8969,37.5155,34.4793,31.7599,34.6533,30.9177,30.1292,30.0668,23.7048,18.1113,16.0845,0.0000,10.4817
2021-12-31,37.2135,31.9520,37.8299,34.4848,31.7820,34.9467,30.9184,30.1628,30.1144,23.7455,18.1455,16.0935,0.0000,10.4983
2022-01-03,37.2978,32.0238,38.3630,34.4971,31.7898,35.4507,30.9282,30.1597,30.1829,23.7987,18.1851,16.0727,0.0000,10.5056
2022-01-04,37.2634,31.9874,38.7213,34.4384,31.6593,35.7842,30.8759,30.0450,30.1637,23.7729,18.1648,16.1071,0.0000,10.4853
2022-01-05,37.3013,32.0204,38.9732,34.4129,31.6662,36.0252,30.8486,30.0595,30.1873,23.7981,18.1853,16.1248,0.0000,10.4991
2022-01-06,37.2280,31.9565,38.6463,34.3977,31.6267,35.7232,30.8342,30.0231,30.1245,23.7515,18.1503,16.1757,0.0000,10.4818
2022-01-07,37.2386,31.9673,38.7747,34.4052,31.6147,35.8385,30.8423,30.0254,30.1355,23.7575,18.1573,16.2481,0.0000,10.4749
2022-01-10,37.2467,31.9719,39.1951,34.3793,31.5444,36.2346,30.8202,29.9490,30.1438,23.7611,18.1623,16.2703,0.0000,10.4558
2022-01-11,37.2643,31.9880,39.2711,34.4055,31.5510,36.3011,30.8462,29.9621,30.1600,23.7728,18.1730,16.2504,0.0000,10.4646
2022-01-12,37.2967,32.0160,39.6026,34.4193,31.5129,36.6110,30.8587,29.9316,30.1815,23.7921,18.1885,16.3015,0.0000,10.4631
2022-01-13,37.3403,32.0539,39.6721,34.4100,31.5614,36.6691,30.8489,29.9602,30.2164,23.8186,18.2076,16.3570,0.0000,10.4729
2022-01-14,37.3481,32.0617,39.6619,34.4208,31.5703,36.6672,30.8544,29.9651,30.2273,23.8225,18.2083,16.3264,0.0000,10.4782
2022-01-17,37.3192,32.0332,39.7691,34.4082,31.4959,36.7776,30.8463,29.8847,30.2025,23.8035,18.1957,16.4156,0.0000,10.4536
2022-01-18,37.2446,31.9667,39.3637,34.3898,31.4832,36.3946,30.8299,29.8716,30.1420,23.7557,18.1601,16.3907,0.0000,10.4428
2022-01-19,37.2040,31.9331,39.0207,34.4080,31.4870,36.0694,30.8473,29.8700,30.1143,23.7302,18.1392,16.3597,0.0000,10.4519
2022-01-20,37.1799,31.9126,38.6878,34.4227,31.5083,35.7626,30.8601,29.8852,30.0967,23.7128,18.1280,16.3930,0.0000,10.4516
2022-01-21,37.1304,31.8694,38.3603,34.4338,31.5023,35.4516,30.8688,29.8811,30.0608,23.6808,18.1034,16.3840,0.0000,10.4506
2022-01-24,36.9824,31.7420,37.4166,34.4262,31.4909,34.5768,30.8645,29.8664,29.9452,23.5886,18.0319,16.3397,0.0000,10.4371
2022-01-25,37.0308,31.7816,37.7454,34.4262,31.4949,34.8791,30.8622,29.8796,29.9886,23.6194,18.0561,16.2898,0.0000,10.4415
2022-01-27,36.9037,31.6681,37.4247,34.3896,31.3695,34.5847,30.8331,29.7727,29.8923,23.5387,17.9946,16.3001,0.0000,10.4131
2022-01-28,36.9122,31.6798,37.3867,34.4141,31.3819,34.5426,30.8554,29.7841,29.8987,23.5454,17.9997,16.3291,0.0000,10.4232
2022-01-31,37.0695,31.8171,37.9231,34.4326,31.5043,35.0353,30.8705,29.9011,30.0169,23.6485,18.0763,16.3440,0.0000,10.4597
2022-02-01,36.9107,31.6773,38.3921,34.2931,31.2220,35.4544,30.7535,29.6324,29.9103,23.5473,18.0035,16.3772,0.0000,10.3966
2022-02-02,36.8995,31.6666,38.7932,34.2466,31.1443,35.8176,30.7203,29.5582,29.8990,23.5397,18.0007,16.3663,0.0000,10.3722
2022-02-03,36.8449,31.6220,38.3877,34.2685,31.1335,35.4462,30.7363,29.5536,29.8508,23.5048,17.9745,16.3744,0.0000,10.3658
2022-02-04,36.8406,31.6190,38.2800,34.2587,31.1528,35.3456,30.7295,29.5817,29.8413,23.5028,17.9735,16.3736,0.0000,10.3706
2022-02-08,36.9301,31.6994,37.7580,34.3189,31.3693,34.8672,30.7749,29.7761,29.9104,23.5600,18.0105,16.4624,0.0000,10.4000
2022-02-09,37.0409,31.7941,38.1661,34.4006,31.4373,35.2329,30.8389,29.8338,29.9981,23.6311,18.0641,16.4561,0.0000,10.4158
2022-02-10,37.2198,31.9492,38.4322,34.5329,31.6081,35.4715,30.9585,29.9788,30.1353,23.7435,18.1505,16.4877,0.0000,10.4510
2022-02-11,37.2099,31.9429,37.9180,34.5483,31.6852,35.0038,30.9911,30.0521,30.1290,23.7383,18.1443,16.5542,0.0000,10.4728
2022-02-14,37.1440,31.8898,36.7952,34.6013,31.8176,33.9984,31.0352,30.1595,30.0624,23.6987,18.1125,16.4981,0.0000,10.4754
2022-02-15,37.2957,32.0214,37.8762,34.6196,31.7966,34.9762,31.0549,30.1513,30.1900,23.7940,18.1818,16.5217,0.0000,10.4903
2022-02-16,37.2838,32.0108,37.7944,34.6286,31.7874,34.9028,31.0656,30.1408,30.1817,23.7851,18.1763,16.5586,0.0000,10.4860
2022-02-17,37.2909,32.0190,37.7051,34.6468,31.8146,34.8237,31.0783,30.1740,30.1824,23.7918,18.1828,16.5838,0.0000,10.4881
2022-02-18,37.3222,32.0454,37.6298,34.6722,31.8729,34.7547,31.1025,30.2249,30.2002,23.8115,18.1994,16.5661,0.0000,10.4972
2022-02-21,37.3063,32.0314,37.4962,34.6961,31.8545,34.6370,31.1235,30.2167,30.1902,23.8017,18.1879,16.5202,0.0000,10.4931
2022-02-22,37.2341,31.9705,37.2425,34.7046,31.7870,34.4132,31.1321,30.1530,30.1281,23.7546,18.1534,16.5445,0.0000,10.4751
2022-02-23,37.2475,31.9815,37.2020,34.7016,31.8218,34.3801,31.1274,30.1781,30.1403,23.7647,18.1614,16.5717,0.0000,10.4769
2022-02-24,36.9867,31.7580,35.4767,34.6908,31.7967,32.8174,31.1119,30.1583,29.9260,23.6002,18.0363,16.5707,0.0000,10.4588
2022-02-25,37.1474,31.8941,36.3217,34.7013,31.8589,33.5861,31.1199,30.2176,30.0498,23.7009,18.1138,16.5492,0.0000,10.4786
2022-02-28,37.1687,31.9143,36.5856,34.7059,31.8326,33.8089,31.1228,30.1943,30.0748,23.7132,18.1255,16.5617,0.0000,10.4803
2022-03-02,37.0358,31.8004,36.1521,34.6748,31.7350,33.4030,31.0918,30.0997,29.9728,23.6285,18.0618,16.5804,0.0000,10.4552
2022-03-03,36.9428,31.7215,35.8385,34.6461,31.6658,33.1181,31.0675,30.0414,29.9006,23.5697,18.0166,16.5510,0.0000,10.4451
2022-03-04,36.8590,31.6502,35.2886,34.6541,31.6621,32.6218,31.0668,30.0399,29.8328,23.5172,17.9763,16.5504,0.0000,10.4357
2022-03-07,36.6493,31.4700,34.3803,34.6435,31.5368,31.7758,31.0578,29.9266,29.6618,23.3863,17.8769,16.5129,0.0000,10.4211
2022-03-08,36.6853,31.4999,34.7274,34.6445,31.5176,32.1015,31.0513,29.9082,29.6875,23.4068,17.8935,16.5182,0.0000,10.4219
2022-03-09,36.7860,31.5854,35.4164,34.6465,31.5316,32.7334,31.0468,29.9197,29.7668,23.4686,17.9423,16.5259,0.0000,10.4318
2022-03-10,36.9323,31.7096,35.9498,34.6626,31.6302,33.2120,31.0627,30.0151,29.8811,23.5595,18.0091,16.5477,0.0000,10.4500
2022-03-11,36.9103,31.6904,36.0351,34.6404,31.5966,33.2883,31.0450,29.9724,29.8722,23.5464,17.9975,16.5198,0.0000,10.4343
2022-03-14,36.9999,31.7670,36.5465,34.6758,31.6020,33.7613,31.0807,29.9867,29.9420,23.6015,18.0411,16.4834,0.0000,10.4466
2022-03-15,36.9799,31.7492,36.1675,34.6802,31.6491,33.4206,31.0779,30.0267,29.9220,23.5912,18.0319,16.5279,0.0000,10.4502
2022-03-16,37.1016,31.8540,36.8334,34.7044,31.6813,34.0283,31.0943,30.0575,30.0216,23.6660,18.0872,16.4960,0.0000,10.4712
2022-03-17,37.2305,31.9644,37.4320,34.7309,31.7349,34.5658,31.1194,30.1080,30.1295,23.7471,18.1503,16.4215,0.0000,10.4836
2022-03-21,37.1747,31.9168,37.0111,34.7626,31.7328,34.1760,31.1409,30.0985,30.0830,23.7107,18.1222,16.5100,0.0000,10.4783
2022-03-22,37.1922,31.9316,37.3748,34.7820,31.6842,34.5143,31.1596,30.0501,30.1015,23.7224,18.1342,16.6070,0.0000,10.4774
2022-03-23,37.1882,31.9295,37.2088,34.7947,31.7085,34.3573,31.1827,30.0688,30.0996,23.7167,18.1335,16.6416,0.0000,10.4736
2022-03-24,37.1854,31.9300,37.1694,34.7842,31.7123,34.3162,31.1686,30.0912,30.0994,23.7160,18.1327,16.6079,0.0000,10.4759
2022-03-25,37.1953,31.9389,37.0300,34.7854,31.7454,34.1839,31.1693,30.1305,30.0989,23.7211,18.1377,16.6227,0.0000,10.4822
2022-03-28,37.2297,31.9677,37.1789,34.8241,31.7374,34.3222,31.2092,30.1157,30.1244,23.7403,18.1543,16.7109,0.0000,10.4897
2022-03-29,37.2443,31.9782,37.3808,34.8168,31.7427,34.5024,31.1869,30.1099,30.1352,23.7508,18.1650,16.6564,0.0000,10.4789
2022-03-30,37.3698,32.0845,37.7977,34.8242,31.8198,34.8907,31.1889,30.1904,30.2280,23.8272,18.2212,16.6890,0.0000,10.5082
2022-03-31,37.3626,32.0801,37.7555,34.8743,31.7939,34.8578,31.2379,30.1752,30.2190,23.8260,18.2189,16.7003,0.0000,10.5054
2022-04-04,37.4539,32.1511,38.8770,34.8478,31.6780,35.9023,31.2423,30.0820,30.3066,23.8808,18.2570,16.7171,0.0000,10.5356
2022-04-05,37.4544,32.1514,38.7426,34.8553,31.6983,35.7684,31.2481,30.1020,30.3075,23.8817,18.2572,16.7400,0.0000,10.5344
2022-04-06,37.4220,32.1255,38.4902,34.8616,31.6969,35.5271,31.2540,30.1070,30.2766,23.8613,18.2425,16.7418,0.0000,10.5304
2022-04-07,37.4029,32.1083,38.2312,34.8681,31.7127,35.2871,31.2598,30.1249,30.2540,23.8488,18.2323,16.7091,0.0000,10.5181
2022-04-08,37.2771,31.9995,38.5114,34.8736,31.4670,35.5513,31.2657,29.8785,30.1532,23.7694,18.1723,16.6955,0.0000,10.4746
2022-04-11,37.1865,31.9208,38.3058,34.8916,31.3740,35.3566,31.2851,29.7889,30.0820,23.7146,18.1305,16.7222,0.0000,10.4495
2022-04-12,37.0246,31.7795,38.0272,34.5231,31.3082,35.0939,30.9550,29.7150,29.9605,23.6079,18.0404,16.7000,0.0000,10.4369
2022-04-13,36.9390,31.7051,37.9274,34.4277,31.2284,34.9990,30.8667,29.6301,29.8930,23.5519,17.9939,16.7139,0.0000,10.4200
2022-04-18,36.9080,31.6844,37.3638,34.4695,31.2846,34.4707,30.9093,29.6931,29.8658,23.5342,17.9807,16.7090,0.0000,10.4197
2022-04-19,36.9009,31.6793,36.9166,34.5006,31.3542,34.0531,30.9362,29.7456,29.8535,23.5344,17.9822,16.7279,0.0000,10.4192
2022-04-20,36.9862,31.7522,37.2631,34.4960,31.4113,34.3770,30.9466,29.8006,29.9183,23.5856,18.0222,16.7554,0.0000,10.4373
2022-04-21,37.0473,31.8031,37.7693,34.5036,31.3818,34.8518,30.9476,29.7720,29.9656,23.6209,18.0485,16.7902,0.0000,10.4477
2022-04-22,36.9521,31.7229,37.2983,34.5135,31.3436,34.4164,30.9501,29.7300,29.8916,23.5619,18.0038,16.8338,0.0000,10.4224
2022-04-25,36.9890,31.7678,36.8336,34.5856,31.5155,33.9826,30.9829,29.8862,29.8704,23.6052,18.0396,16.9092,0.0000,10.4422
2022-04-26,37.0910,31.8239,37.3610,34.5776,31.5071,34.4689,30.9749,29.8683,29.9880,23.6475,18.0705,16.9132,0.0000,10.4596
2022-04-27,37.0585,31.8129,37.0128,34.6095,31.5089,34.1474,31.0341,29.8686,29.9662,23.6285,18.0510,16.8889,0.0000,10.4514
2022-04-28,37.0826,31.8309,37.4545,34.5998,31.4438,34.5642,31.0110,29.8126,29.9876,23.6420,18.0616,16.9087,0.0000,10.4538
2022-04-29,37.0401,31.7950,37.0907,34.5963,31.4524,34.2260,31.0062,29.8309,29.9509,23.6138,18.0389,16.8895,0.0000,10.4455
2022-05-02,37.0424,31.7953,36.9708,34.6104,31.4810,34.1124,31.0220,29.8494,29.9589,23.6158,18.0409,16.8994,0.0000,10.4453
2022-05-04,36.3911,31.2311,36.1551,34.0574,30.9637,33.3623,30.5342,29.3522,29.4567,23.2059,17.7352,16.6428,0.0000,10.2979
2022-05-05,36.3463,31.1937,36.1671,34.0130,30.8694,33.3822,30.4956,29.2736,29.4053,23.1772,17.7069,16.8327,0.0000,10.2892
2022-05-06,36.2048,31.0740,35.6171,33.9690,30.7792,32.8711,30.4531,29.1787,29.2866,23.0883,17.6361,16.8447,0.0000,10.2616
2022-05-09,36.1602,31.0369,35.3643,33.9633,30.7605,32.6392,30.4519,29.1589,29.2482,23.0605,17.6111,16.8123,0.0000,10.2502
2022-05-10,36.2941,31.1518,35.2344,34.0498,30.9486,32.5286,30.5278,29.3457,29.3459,23.1442,17.6746,16.8176,0.0000,10.2840
2022-05-11,36.3463,31.2002,35.1068,34.0839,31.0516,32.4104,30.5587,29.4485,29.3771,23.1784,17.7080,16.8226,0.0000,10.2989
2022-05-12,36.2946,31.1586,34.4020,34.0899,31.1236,31.7545,30.5691,29.5196,29.3274,23.1484,17.6861,16.8495,0.0000,10.2812
2022-05-13,36.2242,31.0989,34.3663,34.0316,31.0427,31.7183,30.5148,29.4408,29.2751,23.1040,17.6463,16.8249,0.0000,10.2592
2022-05-17,36.3613,31.2142,35.3824,34.0403,31.0166,32.6648,30.5320,29.4211,29.3929,23.1859,17.7130,16.8765,0.0000,10.2969
2022-05-18,36.3689,31.2201,35.3349,34.0550,31.0364,32.6157,30.5437,29.4410,29.4079,23.1928,17.7161,16.8429,0.0000,10.2983
2022-05-19,36.2532,31.1254,34.4149,34.0596,31.0537,31.7701,30.5427,29.4570,29.3037,23.1233,17.6623,16.8782,0.0000,10.2739
2022-05-20,36.3718,31.2233,35.3317,34.0623,31.0294,32.6241,30.5416,29.4355,29.4028,23.1943,17.7162,16.9245,0.0000,10.3029
2022-05-23,36.3858,31.2347,35.3026,34.0950,31.0340,32.6070,30.5779,29.4342,29.4260,23.2020,17.7222,16.9632,0.0000,10.3056
2022-05-24,36.3775,31.2263,35.1013,34.1181,31.0666,32.4179,30.5917,29.4632,29.4185,23.1985,17.7192,16.9937,0.0000,10.2985
2022-05-25,36.3867,31.2356,34.8701,34.1437,31.1151,32.2084,30.6132,29.5151,29.4065,23.2059,17.7246,16.9733,0.0000,10.2987
2022-05-26,36.4569,31.2969,35.2106,34.1639,31.1439,32.5275,30.6313,29.5473,29.4635,23.2513,17.7585,16.9797,0.0000,10.3169
2022-05-27,36.4705,31.3071,35.5749,34.1630,31.0838,32.8698,30.6337,29.4858,29.4875,23.2567,17.7637,17.0061,0.0000,10.3212
2022-05-30,36.5277,31.3540,36.2320,34.1541,31.0425,33.4731,30.6260,29.4357,29.5467,23.2910,17.7910,17.0520,0.0000,10.3372
2022-05-31,36.4535,31.2888,36.1458,34.1502,30.9760,33.3935,30.6141,29.3646,29.4898,23.2439,17.7577,17.0893,0.0000,10.3127
2022-06-01,36.4316,31.2687,35.9662,34.1128,30.9828,33.2307,30.5770,29.3768,29.4732,23.2298,17.7469,17.1195,0.0000,10.3089
2022-06-02,36.4392,31.2736,36.1617,34.0983,30.9536,33.4047,30.5718,29.3521,29.4742,23.2365,17.7475,17.1380,0.0000,10.3121
2022-06-03,36.3796,31.2237,35.9993,34.0983,30.9058,33.2548,30.5750,29.3169,29.4311,23.1986,17.7215,17.0933,0.0000,10.3053
2022-06-06,36.3086,31.1629,35.9384,34.0712,30.8300,33.2012,30.5456,29.2421,29.3787,23.1528,17.6873,17.0748,0.0000,10.2922
2022-06-07,36.2051,31.0758,35.5996,34.0145,30.7866,32.8877,30.5003,29.1983,29.2912,23.0894,17.6390,17.0859,0.0000,10.2646
2022-06-08,36.2544,31.1182,35.4591,34.0800,30.8682,32.7599,30.5625,29.2757,29.3296,23.1226,17.6670,17.1642,0.0000,10.2740
